<div class="word_wrap"><h2 class="word">divulge</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to make known (something private or secret)</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 泄露</div></div><div class="opp"><div class="icon_opp">反</div><div class="content_opp"> keep secret</div></div></div>
<div class="word_wrap"><h2 class="word">abrade</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to damage (something) by rubbing, grinding, or scraping</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 磨损</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to wear down in spirit</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> （在精神上）折磨</div></div></div>
<div class="word_wrap"><h2 class="word">blight</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to impair the quality or effect of</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 破坏</div></div></div>
<div class="word_wrap"><h2 class="word">pristine</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. belonging to the earliest period or state</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 原始的</div></div><div class="opp"><div class="icon_opp">反</div><div class="content_opp"> corrupted by civilization</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. not spoiled, corrupted, or polluted and left in its natural state</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 未被破坏的</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> undisturbed</div></div></div>
<div class="word_wrap"><h2 class="word">apposite</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. highly pertinent or appropriate</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 合适的，相关的</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> ﬁtting</div></div><div class="opp"><div class="icon_opp">反</div><div class="content_opp"> irrelevant</div></div></div>
<div class="word_wrap"><h2 class="word">germane</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. relating to a subject in an appropriate way</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 相关的</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> relevant</div></div></div>
<div class="word_wrap"><h2 class="word">fitful</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. not regular or steady</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 不规律的，一阵阵的</div></div></div>
<div class="word_wrap"><h2 class="word">imperturbable</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. very calm</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 镇定的，冷静的</div></div></div>
<div class="word_wrap"><h2 class="word">exigent</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. requiring immediate attention</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 紧急的</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> pressing</div></div><div class="opp"><div class="icon_opp">反</div><div class="content_opp"> deferrable</div></div></div>
<div class="word_wrap"><h2 class="word">surrogate</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to appoint as successor, deputy, or substitute for oneself</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 代理</div></div></div>
<div class="word_wrap"><h2 class="word">erstwhile</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adv. in the past</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 过去地</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> onetime</div></div></div>
<div class="word_wrap"><h2 class="word">onetime</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. having been someone or something speciﬁed in the past</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 过去的，之前的</div></div></div>
<div class="word_wrap"><h2 class="word">florid</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. elaborately decorated</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 过分修饰的，花哨的</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. having a red or reddish color</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 红润的</div></div></div>
<div class="word_wrap"><h2 class="word">defame</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. to hurt the reputation of (someone or something) especially by saying things that are false or unfair</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 贬损，玷污</div></div></div>
<div class="word_wrap"><h2 class="word">inveigle</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to persuade (someone) to do something in a clever or deceptive way</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 诱骗</div></div><div class="opp"><div class="icon_opp">反</div><div class="content_opp"> request directly</div></div></div>
<div class="word_wrap"><h2 class="word">timorous</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. easily frightened</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 胆小的</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> difﬁdent</div></div><div class="opp"><div class="icon_opp">反</div><div class="content_opp"> intrepid</div></div></div>
<div class="word_wrap"><h2 class="word">narcissism</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. egoism, egocentrism</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 自恋</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> self-ﬂattery</div></div></div>
<div class="word_wrap"><h2 class="word">omniscient</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. knowing everything</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 无所不知的</div></div></div>
<div class="word_wrap"><h2 class="word">interminable</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. continuing for a very long time</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 持续的，没完没了的</div></div></div>
<div class="word_wrap"><h2 class="word">posture</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. state or condition at a given time especially with respect to capability in particular circumstances</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 态度，立场</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to assume an artiﬁcial or pretended attitude</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 装腔作势</div></div><div class="opp"><div class="icon_opp">反</div><div class="content_opp"> behave naturally</div></div></div>
<div class="word_wrap"><h2 class="word">substantiate</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to prove the truth of (something)</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 证明</div></div><div class="opp"><div class="icon_opp">反</div><div class="content_opp"> disprove</div></div></div>
<div class="word_wrap"><h2 class="word">snare</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a position or situation from which it is difﬁcult to escape</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 陷阱</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to cause (something) to become caught in something</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 捕捉</div></div></div>
<div class="word_wrap"><h2 class="word">forestall</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to stop (something) from happening</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 阻止</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> avert, prevent</div></div><div class="opp"><div class="icon_opp">反</div><div class="content_opp"> precipitate</div></div></div>
<div class="word_wrap"><h2 class="word">beholden</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. being under obligation for a favor or gift</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 亏欠的</div></div></div>
<div class="word_wrap"><h2 class="word">indebted</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. owing gratitude or recognition to another</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 感激的</div></div></div>
<div class="word_wrap"><h2 class="word">impute</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to say or suggest that someone or something has or is guilty of (something)</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 归罪于，归咎于</div></div></div>
<div class="word_wrap"><h2 class="word">brazen</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. acting or done in a very open and shocking way without shame or embarrassment</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 厚颜无耻的，臭不要脸的</div></div></div>
<div class="word_wrap"><h2 class="word">nettle</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to make (someone) angry</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 使 ... 生气</div></div><div class="derive"><div class="icon_derive">派</div><div class="content_derive"> nettlesome adj. 烦人的</div></div></div>
